ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920770.BJ,20250926,20.06,20.09,19.22,19.22,19.91,-0.69,-3.4656,35638.03,70087.898
920770.BJ,20250925,19.91,20.55,19.88,19.91,20.13,-0.22,-1.0929,50742.05,102651.913
920770.BJ,20250924,19.24,20.25,19.22,20.13,19.24,0.89,4.6258,55784.45,110117.607
920770.BJ,20250923,20.04,20.25,18.8,19.24,20.03,-0.79,-3.9441,52699.47,102070.761
920770.BJ,20250922,19.88,20.05,19.55,20.03,19.87,0.16,0.8052,35904.44,71105.176
920770.BJ,20250919,20.5,20.61,19.83,19.87,20.4,-0.53,-2.598,47381.52,94944.027
920770.BJ,20250918,21.0,21.15,20.2,20.4,21.12,-0.72,-3.4091,71578.17,148297.047
920770.BJ,20250917,20.8,21.26,20.53,21.12,20.8,0.32,1.5385,56387.35,118364.215
920770.BJ,20250916,20.86,21.13,20.4,20.8,20.71,0.09,0.4346,46557.08,96250.808
920770.BJ,20250915,20.69,21.22,20.64,20.71,20.69,0.02,0.0967,59360.26,124350.936
920770.BJ,20250912,21.48,21.48,20.48,20.69,21.25,-0.56,-2.6353,74585.55,155077.56
920770.BJ,20250911,20.99,21.33,20.7,21.25,20.95,0.3,1.432,61042.81,128595.679
920770.BJ,20250910,21.33,21.72,20.8,20.95,21.45,-0.5,-2.331,73482.83,154789.203
920770.BJ,20250909,22.4,22.4,21.25,21.45,22.6,-1.15,-5.0885,117307.56,254414.763
920770.BJ,20250908,23.68,23.96,22.34,22.6,24.29,-1.69,-6.9576,185608.25,422891.04
920770.BJ,20250905,21.78,26.5,21.28,24.29,21.74,2.55,11.7295,271592.74,652573.055
920770.BJ,20250904,20.77,23.25,20.26,21.74,20.99,0.75,3.5731,233359.03,512701.086
920770.BJ,20250903,20.1,21.98,20.01,20.99,20.16,0.83,4.1171,163624.44,340934.102
920770.BJ,20250902,19.91,20.85,19.84,20.16,20.12,0.04,0.1988,79007.38,160491.24
920770.BJ,20250901,19.81,20.2,19.2,20.12,19.85,0.27,1.3602,58808.21,115468.754
920770.BJ,20250829,19.53,20.16,19.36,19.85,19.63,0.22,1.1207,53660.4,106704.399
920770.BJ,20250828,19.32,19.78,18.88,19.63,19.36,0.27,1.3946,48665.41,94488.862
920770.BJ,20250827,19.9,20.1,19.34,19.36,20.03,-0.67,-3.345,56871.11,112365.62
920770.BJ,20250826,20.39,20.76,20.01,20.03,20.03,0.0,0.0,63028.74,127873.202
920770.BJ,20250825,20.2,20.3,19.86,20.03,20.19,-0.16,-0.7925,65536.48,131525.952
920770.BJ,20250822,20.32,20.58,19.96,20.19,20.6,-0.41,-1.9903,88187.64,177921.427
920770.BJ,20250821,19.9,20.98,19.89,20.6,20.58,0.02,0.0972,105322.49,214198.841
920770.BJ,20250820,21.1,23.27,20.56,20.58,19.93,0.65,3.2614,165030.44,357163.329
920770.BJ,20250819,20.75,20.75,19.87,19.93,20.4,-0.47,-2.3039,79377.44,160383.363
920770.BJ,20250818,19.7,20.48,19.7,20.4,19.47,0.93,4.7766,99177.99,199447.62
920770.BJ,20250815,18.71,19.68,18.49,19.47,18.49,0.98,5.3002,84600.58,163195.482
920770.BJ,20250814,19.0,19.26,18.38,18.49,19.14,-0.65,-3.396,47319.36,88637.597
920770.BJ,20250813,19.12,19.3,18.9,19.14,19.15,-0.01,-0.0522,38023.8,72649.447
920770.BJ,20250812,19.62,19.62,19.06,19.15,19.58,-0.43,-2.1961,43809.04,84132.152
920770.BJ,20250811,19.29,19.77,19.12,19.58,19.49,0.09,0.4618,48850.0,95110.721
920770.BJ,20250808,19.32,19.99,19.22,19.49,19.15,0.34,1.7755,77453.1,152092.366
920770.BJ,20250807,19.49,19.56,18.96,19.15,19.29,-0.14,-0.7258,41638.24,79967.011
920770.BJ,20250806,19.1,19.29,18.81,19.29,19.11,0.18,0.9419,41742.86,79430.923
920770.BJ,20250805,19.12,19.17,18.77,19.11,19.03,0.08,0.4204,37858.34,71991.114
920770.BJ,20250804,18.88,19.22,18.7,19.03,19.27,-0.24,-1.2455,45115.76,85327.335
920770.BJ,20250801,18.91,20.09,18.91,19.27,19.01,0.26,1.3677,86565.97,170260.261
920770.BJ,20250731,19.54,19.8,18.89,19.01,19.7,-0.69,-3.5025,75616.17,145605.307
920770.BJ,20250730,20.5,20.77,19.5,19.7,20.6,-0.9,-4.3689,94223.79,189232.996
920770.BJ,20250729,20.29,20.62,19.98,20.6,20.05,0.55,2.7431,65625.37,133367.742
920770.BJ,20250728,20.1,20.4,19.98,20.05,20.28,-0.23,-1.1341,45755.01,91983.64
920770.BJ,20250725,20.79,20.91,20.21,20.28,20.71,-0.43,-2.0763,58661.37,119943.992
920770.BJ,20250724,20.01,20.95,20.0,20.71,20.43,0.28,1.3705,65291.5,134375.563
920770.BJ,20250723,21.38,21.97,20.12,20.43,21.3,-0.87,-4.0845,108033.06,229750.493
920770.BJ,20250722,20.69,21.48,20.1,21.3,20.67,0.63,3.0479,118246.81,247440.429
920770.BJ,20250721,20.29,20.93,20.0,20.67,20.51,0.16,0.7801,64631.25,132929.231
920770.BJ,20250718,20.85,21.47,20.5,20.51,20.99,-0.48,-2.2868,75744.39,156912.661
920770.BJ,20250717,21.88,22.44,20.84,20.99,21.35,-0.36,-1.6862,97868.44,210251.92
920770.BJ,20250716,20.89,21.48,20.42,21.35,20.9,0.45,2.1531,85385.75,178507.069
920770.BJ,20250715,21.92,21.92,20.48,20.9,22.18,-1.28,-5.771,126264.11,265999.592
920770.BJ,20250714,22.0,22.5,21.58,22.18,22.56,-0.38,-1.6844,119524.98,262613.52
920770.BJ,20250711,22.67,23.31,21.86,22.56,22.77,-0.21,-0.9223,160828.15,359886.991
920770.BJ,20250710,21.97,24.3,21.92,22.77,21.8,0.97,4.4495,231829.09,537479.87
920770.BJ,20250709,21.54,23.47,21.48,21.8,22.31,-0.51,-2.286,189227.69,424384.178
920770.BJ,20250708,19.9,24.3,19.69,22.31,20.08,2.23,11.1056,247219.99,545452.811
920770.BJ,20250707,19.91,20.42,19.72,20.08,20.77,-0.69,-3.3221,96959.0,194416.403
920770.BJ,20250704,21.5,22.15,19.92,20.77,20.49,0.28,1.3665,152197.27,321250.611
920770.BJ,20250703,21.4,21.45,20.13,20.49,21.6,-1.11,-5.1389,154387.81,319122.936
920770.BJ,20250702,19.66,22.89,19.44,21.6,19.25,2.35,12.2078,234334.63,493679.392
920770.BJ,20250701,19.99,19.99,19.18,19.25,20.05,-0.8,-3.99,86961.25,169073.711
920770.BJ,20250630,19.38,20.23,19.05,20.05,18.85,1.2,6.366,137551.66,271344.873
920770.BJ,20250627,18.88,19.5,18.73,18.85,18.63,0.22,1.1809,76507.48,146440.567
920770.BJ,20250626,19.0,19.37,18.5,18.63,18.84,-0.21,-1.1146,78261.5,148561.025
920770.BJ,20250625,18.76,18.91,18.31,18.84,18.8,0.04,0.2128,73001.82,135653.032
920770.BJ,20250624,18.39,19.16,18.17,18.92,18.29,0.63,3.4445,95979.62,179102.023
920770.BJ,20250623,17.66,18.3,16.82,18.29,18.6,-0.31,-1.6667,84965.74,149702.985
920770.BJ,20250620,18.03,19.58,17.97,18.6,17.7,0.9,5.0847,129947.37,244541.058
920770.BJ,20250619,18.47,18.8,17.41,17.7,18.49,-0.79,-4.2726,60585.13,109287.215
920770.BJ,20250618,18.7,18.96,18.26,18.49,18.51,-0.02,-0.108,51109.22,95313.056
920770.BJ,20250617,18.14,18.67,17.92,18.51,18.12,0.39,2.1523,47557.75,87351.306
920770.BJ,20250616,17.6,18.26,17.58,18.12,17.86,0.26,1.4558,32213.1,57962.983
920770.BJ,20250613,18.61,19.09,17.8,17.86,18.8,-0.94,-5.0,58940.86,108563.493
920770.BJ,20250612,18.7,18.94,18.57,18.8,19.02,-0.22,-1.1567,56781.64,106233.003
920770.BJ,20250611,18.24,19.19,18.06,19.02,18.09,0.93,5.141,109121.41,205754.26
920770.BJ,20250610,18.54,18.83,17.83,18.09,18.53,-0.44,-2.3745,45404.63,82910.024
920770.BJ,20250609,18.33,18.56,18.0,18.53,18.19,0.34,1.8692,43910.32,80706.206
920770.BJ,20250606,17.96,18.3,17.81,18.19,17.97,0.22,1.2243,34307.37,62220.398
920770.BJ,20250605,18.12,18.4,17.77,17.97,18.11,-0.14,-0.7731,33040.93,59398.867
920770.BJ,20250604,17.9,18.29,17.9,18.11,17.91,0.2,1.1167,31052.29,56313.229
920770.BJ,20250603,17.6,17.95,17.6,17.91,17.88,0.03,0.1678,20073.14,35780.814
920770.BJ,20250530,18.25,18.25,17.7,17.88,18.26,-0.38,-2.0811,32984.06,59014.957
920770.BJ,20250529,17.89,18.26,17.88,18.26,17.68,0.58,3.2805,41154.9,74569.224
920770.BJ,20250528,18.11,18.27,17.45,17.68,17.94,-0.26,-1.4493,28245.23,50240.157
920770.BJ,20250527,17.93,18.31,17.7,17.94,18.07,-0.13,-0.7194,34621.83,62264.401
920770.BJ,20250526,17.55,18.16,17.47,18.07,17.34,0.73,4.2099,44925.76,80281.54
920770.BJ,20250523,17.82,18.16,17.24,17.34,17.66,-0.32,-1.812,47763.22,84851.85
920770.BJ,20250522,18.74,18.96,17.63,17.66,18.88,-1.22,-6.4619,73602.74,133541.647
920770.BJ,20250521,19.1,19.82,18.8,18.88,19.29,-0.41,-2.1255,75841.19,146436.743
920770.BJ,20250520,19.0,19.29,18.5,19.29,18.88,0.41,2.1716,74542.05,141545.507
920770.BJ,20250519,18.58,18.97,18.25,18.88,18.46,0.42,2.2752,57814.95,108392.557
920770.BJ,20250516,18.52,19.16,18.42,18.46,18.83,-0.37,-1.9649,77720.52,146325.556
920770.BJ,20250515,19.16,19.39,18.7,18.83,19.68,-0.85,-4.3191,91792.37,173844.342
920770.BJ,20250514,19.12,19.77,18.53,19.68,20.08,-0.4,-1.992,176438.95,336430.634
920770.BJ,20250513,18.11,23.0,18.11,20.08,17.85,2.23,12.493,236223.12,494896.873
920770.BJ,20250512,17.66,18.0,17.18,17.85,17.15,0.7,4.0816,62768.01,110697.812
920770.BJ,20250509,17.5,17.5,16.93,17.15,17.6,-0.45,-2.5568,48785.43,83730.922
920770.BJ,20250508,16.85,17.95,16.56,17.6,16.7,0.9,5.3892,82650.36,144445.165
920770.BJ,20250507,17.28,17.35,16.47,16.7,16.76,-0.06,-0.358,44083.81,74081.255
920770.BJ,20250506,16.24,16.76,16.24,16.76,16.15,0.61,3.7771,33330.0,55435.219
920770.BJ,20250430,15.68,16.3,15.62,16.15,15.5,0.65,4.1935,36232.82,58181.469
920770.BJ,20250429,15.86,16.03,15.2,15.5,15.88,-0.38,-2.3929,33196.11,52080.324
920770.BJ,20250428,16.05,16.88,15.87,15.88,16.36,-0.48,-2.934,37670.19,61467.162
920770.BJ,20250425,15.8,17.16,15.7,16.36,16.03,0.33,2.0586,52307.15,86374.605
920770.BJ,20250424,16.89,17.49,16.0,16.03,16.9,-0.87,-5.1479,53919.73,90333.156
920770.BJ,20250423,17.0,17.36,16.79,16.9,17.13,-0.23,-1.3427,54057.86,91962.212
920770.BJ,20250422,16.64,17.9,16.51,17.13,16.75,0.38,2.2687,74989.34,128734.668
920770.BJ,20250421,16.5,16.9,16.39,16.75,16.49,0.26,1.5767,33958.79,56536.964
920770.BJ,20250418,16.14,16.58,16.01,16.49,16.11,0.38,2.3588,34995.93,57237.628
920770.BJ,20250417,15.85,16.39,15.85,16.11,16.16,-0.05,-0.3094,27543.86,44661.082
920770.BJ,20250416,16.41,16.69,15.6,16.16,16.6,-0.44,-2.6506,41416.19,66518.995
920770.BJ,20250415,16.71,16.72,16.12,16.6,16.57,0.03,0.1811,38155.96,63011.894
920770.BJ,20250414,16.79,17.11,16.41,16.57,16.25,0.32,1.9692,49505.19,82849.009
920770.BJ,20250411,16.0,16.97,15.91,16.25,16.54,-0.29,-1.7533,75493.81,124718.107
920770.BJ,20250410,15.9,17.9,15.49,16.54,15.0,1.54,10.2667,106411.07,174983.068
920770.BJ,20250409,13.13,15.21,12.69,15.0,13.68,1.32,9.6491,83249.14,119883.872
920770.BJ,20250408,13.5,13.9,13.23,13.68,12.98,0.7,5.3929,58910.95,79518.045
920770.BJ,20250407,15.99,16.5,12.39,12.98,17.7,-4.72,-26.6667,82506.51,116683.956
920770.BJ,20250403,17.62,18.01,17.34,17.7,17.86,-0.16,-0.8959,35670.82,63000.256
920770.BJ,20250402,18.01,18.52,17.73,17.86,18.33,-0.47,-2.5641,42763.16,77452.807
920770.BJ,20250401,17.95,19.08,17.79,18.33,17.73,0.6,3.3841,61424.44,113521.087
920770.BJ,20250331,18.9,18.9,17.68,17.73,19.2,-1.47,-7.6563,56739.7,102512.798
920770.BJ,20250328,19.3,20.3,19.2,19.2,19.56,-0.36,-1.8405,48670.97,96630.436
920770.BJ,20250327,19.73,20.05,19.3,19.56,20.29,-0.73,-3.5978,58358.41,114417.075
920770.BJ,20250326,19.85,21.48,19.75,20.29,20.2,0.09,0.4455,100022.24,207143.869
920770.BJ,20250325,19.31,20.45,19.0,20.2,19.19,1.01,5.2632,80577.55,160516.649
920770.BJ,20250324,19.7,19.9,18.01,19.19,19.36,-0.17,-0.8781,53982.0,101798.437
920770.BJ,20250321,20.6,20.94,19.31,19.36,21.12,-1.76,-8.3333,79573.83,158866.138
920770.BJ,20250320,22.8,23.12,21.0,21.12,23.24,-2.12,-9.1222,116334.11,256760.202
920770.BJ,20250319,22.5,24.19,22.0,23.24,22.88,0.36,1.5734,147962.44,341398.495
920770.BJ,20250318,22.4,23.42,21.67,22.88,22.11,0.77,3.4826,115561.37,261078.135
920770.BJ,20250317,22.11,22.95,22.1,22.11,21.6,0.51,2.3611,86836.69,195134.541
920770.BJ,20250314,20.89,21.98,20.84,21.6,20.84,0.76,3.6468,78318.32,168811.515
920770.BJ,20250313,22.01,22.38,20.66,20.84,22.05,-1.21,-5.4875,66310.9,140857.026
920770.BJ,20250312,22.8,22.83,22.0,22.05,22.75,-0.7,-3.0769,67825.77,151952.491
920770.BJ,20250311,22.18,23.05,21.8,22.75,23.01,-0.26,-1.1299,98265.28,219378.831
920770.BJ,20250310,22.25,23.98,22.0,23.01,21.92,1.09,4.9726,146476.37,337098.394
920770.BJ,20250307,21.77,22.29,21.21,21.92,21.72,0.2,0.9208,93385.8,203177.021
920770.BJ,20250306,21.82,22.26,21.01,21.72,21.69,0.03,0.1383,91115.18,197391.77
920770.BJ,20250305,22.0,22.35,21.4,21.69,21.82,-0.13,-0.5958,68838.0,149453.809
920770.BJ,20250304,20.84,21.98,20.41,21.82,21.17,0.65,3.0704,88851.16,189179.365
920770.BJ,20250303,20.49,21.45,18.98,21.17,20.52,0.65,3.1676,82714.97,172618.465
920770.BJ,20250228,21.76,22.5,20.4,20.52,21.95,-1.43,-6.5148,94548.29,205017.164
920770.BJ,20250227,22.39,22.4,21.4,21.95,22.38,-0.43,-1.9214,94464.88,205564.916
920770.BJ,20250226,21.3,22.85,21.29,22.38,21.08,1.3,6.167,133626.57,294061.373
920770.BJ,20250225,21.05,22.17,21.0,21.08,21.77,-0.69,-3.1695,69301.68,149270.4
920770.BJ,20250224,22.15,22.5,21.03,21.77,21.75,0.02,0.092,81752.04,178750.218
920770.BJ,20250221,21.45,22.0,21.09,21.75,21.39,0.36,1.683,87747.59,189571.444
920770.BJ,20250220,21.51,21.57,20.95,21.39,21.76,-0.37,-1.7004,83823.86,178387.894
920770.BJ,20250219,20.1,22.48,20.1,21.76,21.22,0.54,2.5448,118290.62,251378.17
920770.BJ,20250218,20.95,24.33,20.95,21.22,20.62,0.6,2.9098,166212.96,371022.059
920770.BJ,20250217,19.57,21.0,19.37,20.62,19.93,0.69,3.4621,72028.25,145825.033
920770.BJ,20250214,19.44,21.25,19.44,19.93,20.0,-0.07,-0.35,84865.04,172961.63
920770.BJ,20250213,21.24,22.0,20.0,20.0,21.33,-1.33,-6.2353,108657.76,230883.278
920770.BJ,20250212,20.68,22.0,20.5,21.33,21.18,0.15,0.7082,98298.51,209469.769
920770.BJ,20250211,21.31,22.47,20.51,21.18,21.76,-0.58,-2.6654,143442.42,306159.108
920770.BJ,20250210,20.21,22.0,20.01,21.76,21.29,0.47,2.2076,173589.75,362181.848
920770.BJ,20250207,17.15,21.85,17.04,21.29,17.3,3.99,23.0636,215858.44,430097.079
920770.BJ,20250206,16.21,17.3,15.88,17.3,16.45,0.85,5.1672,66621.63,111017.016
920770.BJ,20250205,16.87,17.17,16.13,16.45,16.71,-0.26,-1.556,51387.99,84899.282
920770.BJ,20250127,17.75,18.33,16.68,16.71,18.21,-1.5,-8.2372,54615.11,94919.099
920770.BJ,20250124,17.51,18.6,17.31,18.21,17.7,0.51,2.8814,85933.59,156298.76
920770.BJ,20250123,17.2,18.2,17.2,17.7,16.87,0.83,4.92,82103.39,145789.362
920770.BJ,20250122,17.7,17.7,16.65,16.87,17.53,-0.66,-3.765,39062.06,66715.9
920770.BJ,20250121,18.11,18.28,17.3,17.53,17.65,-0.12,-0.6799,44544.46,78362.648
920770.BJ,20250120,18.4,18.52,17.5,17.65,17.92,-0.27,-1.5067,55794.95,100748.857
920770.BJ,20250117,19.0,19.0,17.73,17.92,18.85,-0.93,-4.9337,83649.81,152214.606
920770.BJ,20250116,17.6,19.72,17.52,18.85,18.16,0.69,3.7996,136711.63,256913.946
920770.BJ,20250115,16.63,20.65,16.37,18.16,16.7,1.46,8.7425,183404.07,338949.831
920770.BJ,20250114,14.99,16.88,14.99,16.7,14.99,1.71,11.4076,81258.93,129754.122
920770.BJ,20250113,14.86,15.3,14.45,14.99,15.0,-0.01,-0.0667,31092.14,46304.044
920770.BJ,20250110,16.37,16.66,15.0,15.0,16.35,-1.35,-8.2569,58555.97,91916.276
920770.BJ,20250109,15.93,17.06,15.86,16.35,16.13,0.22,1.3639,71832.59,119479.153
920770.BJ,20250108,15.85,16.33,15.31,16.13,15.92,0.21,1.3191,55589.21,88132.308
920770.BJ,20250107,15.8,15.98,14.9,15.92,15.85,0.07,0.4416,55452.59,85782.349
920770.BJ,20250106,15.24,16.63,15.07,15.85,15.35,0.5,3.2573,63737.03,101697.746
920770.BJ,20250103,15.63,16.18,15.05,15.35,15.45,-0.1,-0.6472,50908.0,79547.279
920770.BJ,20250102,15.33,15.73,14.66,15.45,15.65,-0.2,-1.278,47709.82,72742.51
